Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1467,60,RL,73.0,3336,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Feedr,Norm,Twnhs,SLvl,4,5,1989,1995,Gable,CompShg,ImStucc,BrkComm,Stone,399.579313611448,Gd,Gd,BrkTil,Gd,Gd,Av,ALQ,2104.2837876545836,Unf,1.9357648874643338,589.7003621673734,2695.9199147094214,GasA,Ex,Y,SBrkr,1061,1299,44,2404,0,0,2,0,1,1,TA,7,Typ,0,NA,Basment,2006.0,NA,1,232.8320112968768,Po,TA,Y,59,27,48,43,156,0,NA,MnPrv,NA,471,5,2009,COD,Alloca,368769
1468,50,RL,89.0,7610,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,PosA,Norm,1Fam,2Story,5,4,1877,1969,Gable,CompShg,VinylSd,BrkComm,None,4.562510104260141,TA,Fa,BrkTil,TA,TA,Av,ALQ,795.3973646249758,Unf,654.6848080485454,562.1794983142707,2012.261670987792,GasA,TA,Y,SBrkr,730,390,454,1574,2,0,2,0,2,1,Gd,6,Typ,0,Fa,2Types,,Unf,3,159.6390342944541,TA,NA,Y,4,34,72,17,74,110,NA,GdWo,NA,827,10,2006,Oth,Abnorml,333270
1469,150,RM,84.0,2180,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,8,6,1925,2008,Gable,CompShg,HdBoard,VinylSd,BrkFace,63.914110220891466,Fa,Gd,PConc,TA,TA,No,Rec,672.4321645101325,Rec,32.741898140575714,116.83961170281088,822.013674353519,GasA,Gd,Y,FuseF,886,440,0,1326,1,0,3,0,3,1,Gd,6,Typ,0,TA,BuiltIn,1929.0,Fin,2,118.10327521606881,TA,NA,N,87,54,0,11,0,132,NA,NA,NA,801,2,2008,New,Abnorml,329466
1470,70,RL,65.0,4812,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,MeadowV,RRAe,Norm,1Fam,SLvl,7,9,2008,1962,Gable,CompShg,CemntBd,Stucco,None,124.63271296571098,TA,Gd,CBlock,TA,NA,No,BLQ,604.2419584636813,Unf,141.0051424654945,1095.7965483433863,1841.043649272562,GasA,Ex,Y,FuseA,1621,632,0,2253,1,1,3,1,4,1,TA,7,Typ,0,Po,Basment,1995.0,RFn,0,607.8725599386855,TA,Gd,Y,1024,182,82,93,21,146,NA,GdPrv,NA,0,1,2007,Oth,Partial,393187
1471,180,RL,66.0,9780,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRNn,Norm,TwnhsE,1Story,4,5,1925,1974,Gable,CompShg,Stucco,BrkComm,BrkFace,30.85984485240565,Gd,Gd,CBlock,Fa,TA,Mn,Unf,2500.0,Unf,0.23327426203868568,319.6353010169578,2819.8685752789966,GasA,Ex,Y,FuseP,762,582,0,1344,1,0,3,0,4,1,Gd,3,Typ,3,Gd,2Types,,NA,1,802.8199657790879,Ex,Fa,Y,243,30,94,59,44,0,NA,NA,Gar2,421,8,2009,CWD,AdjLand,336561
1472,40,RL,47.0,7289,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAe,Norm,1Fam,SLvl,6,5,1957,1963,Gable,ClyTile,Stucco,VinylSd,None,791.2490385455038,TA,TA,CBlock,TA,TA,No,Unf,255.1128208065485,Unf,0.709570672726567,1957.072887983654,2212.895279462929,GasA,Gd,Y,SBrkr,836,2000,1000,3836,2,0,2,0,2,1,Fa,6,Typ,0,Fa,NA,1950.0,Unf,0,109.72496575704497,Gd,Ex,Y,1500,15,0,86,47,0,NA,NA,NA,0,10,2009,Oth,Normal,458190
1473,40,RM,74.0,3547,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,MeadowV,Feedr,Norm,1Fam,1Story,9,5,1888,1982,Gable,CompShg,Stucco,VinylSd,None,235.25678249208704,Gd,Fa,CBlock,Gd,Ex,No,GLQ,511.6899816050801,Unf,7.594738797000877,198.49077494676612,717.7754953488471,GasA,Gd,Y,SBrkr,1521,1652,0,3173,0,0,3,1,2,1,Ex,6,Typ,1,Po,Detchd,,NA,2,171.52411358869347,TA,Gd,Y,38,224,36,0,142,229,NA,NA,NA,2009,2,2006,COD,Normal,455033
1474,190,RL,40.0,3338,Pave,NA,IR1,Bnk,AllPub,CulDSac,Mod,NridgHt,RRAn,Norm,1Fam,1.5Fin,6,6,1999,1950,Gable,CompShg,WdShing,AsbShng,None,117.65802016726894,Gd,TA,CBlock,Gd,TA,Mn,GLQ,612.1214018172715,BLQ,222.5570182735356,685.3414853777325,1520.0199054685395,GasA,TA,Y,SBrkr,1657,767,398,2822,1,0,2,1,2,1,TA,3,Typ,2,NA,2Types,1900.0,NA,2,134.2519954346904,Fa,NA,Y,49,21,24,0,0,166,NA,NA,NA,0,10,2007,ConLw,Alloca,473588
1475,120,FV,35.0,4784,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Somerst,PosA,Norm,1Fam,1Story,9,4,1881,1953,Gable,CompShg,BrkFace,WdShing,BrkFace,20.980726099909152,TA,Gd,CBlock,Gd,TA,No,ALQ,2011.0333174407267,GLQ,289.3160402603447,243.6835498301475,2544.032907531219,GasA,TA,Y,SBrkr,1058,843,5,1906,0,0,2,1,4,1,Ex,4,Min2,0,Ex,NA,1922.0,Fin,2,95.48007646472072,Ex,Gd,Y,815,122,110,0,170,311,NA,NA,NA,253,8,2010,ConLw,Alloca,451437
1476,160,RL,82.0,5538,Pave,NA,Reg,Lvl,AllPub,FR2,Sev,SawyerW,PosA,Norm,1Fam,1.5Unf,6,6,1907,1966,Hip,CompShg,Stone,Stucco,BrkFace,351.0859353904879,Gd,TA,BrkTil,Gd,Gd,Av,Unf,,Unf,1.4692803679163138,195.46325170225956,839.997618170482,GasA,TA,Y,FuseA,1612,1220,93,2925,0,0,3,2,2,1,Gd,4,Typ,1,NA,Basment,1958.0,RFn,2,658.2611518289103,Fa,NA,Y,359,94,34,59,61,175,NA,NA,NA,696,7,2006,Con,Partial,369074
1477,30,RL,99.0,5632,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,RRAn,Norm,1Fam,2.5Fin,8,6,1963,1997,Gable,CompShg,Stone,BrkFace,BrkFace,46.166724231787896,Gd,TA,Slab,Gd,Gd,Av,Unf,417.6672413640749,Unf,0.3699572271233009,561.1847823658046,979.2219809570029,GasA,Gd,Y,SBrkr,826,1008,0,1834,1,0,2,0,6,1,Gd,4,Typ,0,Po,2Types,,NA,2,129.13000717552822,NA,Po,Y,211,15,12,0,15,0,NA,NA,NA,130,3,2007,Con,Normal,441604
1478,30,RL,38.0,3273,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,CollgCr,RRAe,Norm,1Fam,SLvl,6,7,1910,2005,Gable,CompShg,CemntBd,Stone,BrkFace,50.50892182604399,Gd,Fa,PConc,TA,TA,Av,NA,1085.1333563408743,Unf,54.58576119816732,426.2230847064621,1565.9422022455037,GasA,TA,Y,SBrkr,1307,698,0,2005,1,0,1,0,3,1,Gd,5,Typ,1,NA,Attchd,1919.0,RFn,0,310.011739342107,Po,Fa,Y,67,18,18,39,75,311,NA,GdPrv,NA,286,1,2010,COD,AdjLand,350934
1479,90,RL,,3333,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,OldTown,PosN,Norm,1Fam,1.5Fin,8,6,1969,1996,Gable,CompShg,WdShing,Plywood,None,190.83622342051382,Gd,Gd,PConc,TA,TA,No,Rec,2500.0,Unf,241.29102763093266,1446.280962649171,4187.571990280104,GasA,Ex,Y,SBrkr,1218,784,34,2036,1,0,1,0,5,1,Fa,4,Typ,1,Po,NA,1978.0,Unf,2,241.6806076041801,Po,NA,Y,193,168,49,17,0,244,NA,NA,NA,127,4,2008,WD,AdjLand,465431
1480,75,RL,51.0,3898,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosN,Norm,TwnhsE,2.5Fin,5,5,1950,1997,Gable,CompShg,Stucco,Stucco,None,161.05079603236283,Gd,TA,CBlock,Gd,Fa,No,LwQ,1545.3676953891854,Unf,107.7063691783004,544.6976172666406,2197.7716818341264,GasA,Ex,N,SBrkr,1279,619,37,1935,0,0,2,1,1,1,Gd,4,Typ,4,Ex,Detchd,2006.0,NA,2,153.17075958375375,Po,Po,Y,59,26,9,9,0,71,NA,NA,NA,418,11,2008,CWD,Alloca,333251
1481,50,RM,53.0,5220,Pave,NA,IR2,Lvl,AllPub,Inside,Sev,IDOTRR,Feedr,Norm,TwnhsE,2.5Fin,8,6,1873,1991,Gable,CompShg,VinylSd,Wd Sdng,None,28.33969040949953,TA,TA,PConc,Gd,TA,Mn,GLQ,194.6319598419177,Unf,7.399328371180767,959.2269668128797,1161.258255025978,GasA,Ex,Y,SBrkr,689,1581,0,2270,1,0,2,0,4,1,TA,7,Typ,0,TA,Basment,,Fin,1,279.2376290032796,Fa,Fa,Y,844,20,243,10,19,189,NA,GdPrv,NA,1161,7,2006,VWD,Abnorml,399833
1482,120,RL,78.0,2289,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Artery,Norm,1Fam,SFoyer,7,4,2002,1958,Gable,CompShg,BrkComm,HdBoard,BrkFace,183.09810579498648,Gd,TA,PConc,Gd,Gd,Av,ALQ,785.3599039627169,Unf,7.025191778244606,1027.3301452528,1819.7152409937617,GasA,Ex,Y,SBrkr,1464,1862,51,3377,0,0,1,1,4,1,Gd,5,Typ,1,NA,BuiltIn,1954.0,Unf,0,669.8926387044106,NA,Fa,P,39,70,22,9,108,0,NA,NA,Shed,3191,5,2007,CWD,Normal,495141
1483,50,FV,71.0,7062,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosA,Norm,1Fam,SFoyer,4,5,1911,1965,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,8.524332440235025,Gd,Gd,PConc,Fa,TA,Av,GLQ,2246.0536711883296,Unf,0.16569366352936868,2500.0,4746.219364851859,GasA,Gd,Y,SBrkr,1903,661,115,2679,0,1,3,0,3,1,Ex,6,Typ,1,Po,BuiltIn,1943.0,Fin,2,277.9618328282208,Ex,Ex,Y,451,61,432,165,0,188,NA,NA,NA,42,11,2008,COD,Alloca,463955
1484,150,RL,63.0,6195,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1.5Unf,7,9,1981,1982,Hip,CompShg,HdBoard,MetalSd,BrkFace,284.78583165278496,TA,Gd,PConc,Gd,Fa,Av,NA,98.15284708253112,BLQ,,88.54760238956611,187.00667811938987,GasA,Gd,Y,SBrkr,2097,1054,0,3151,0,0,3,1,3,1,TA,7,Typ,0,TA,Basment,1977.0,Unf,2,131.87503642723854,NA,Gd,Y,416,47,43,0,0,0,NA,NA,NA,240,4,2010,WD,Alloca,403559
1485,60,RL,53.0,8268,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,MeadowV,Norm,Norm,Duplex,1.5Unf,6,7,1977,1996,Gable,CompShg,Wd Sdng,ImStucc,None,8.247507322110687,Gd,Gd,CBlock,Gd,Gd,Gd,LwQ,285.1338509374134,Unf,2.403999328932395,68.9980984797682,356.535948746114,GasA,Gd,Y,SBrkr,2134,466,76,2676,0,0,2,1,3,1,Fa,6,Min2,0,TA,Basment,,Fin,1,208.47660249148538,TA,Po,Y,108,23,14,36,78,0,NA,NA,NA,0,1,2007,CWD,AdjLand,360330
1486,90,FV,67.0,2351,Grvl,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Artery,Norm,1Fam,2.5Fin,3,8,1875,2002,Gable,CompShg,Stone,ImStucc,BrkFace,58.705129452809416,Gd,TA,PConc,Gd,Gd,Av,LwQ,816.5843804582224,Unf,,2500.0,3335.258958796495,GasA,Ex,Y,SBrkr,1170,1218,5,2393,1,0,3,0,3,1,Gd,5,Min1,0,TA,NA,1947.0,Unf,2,364.314510106567,TA,Po,Y,385,70,49,0,5,0,NA,NA,NA,1137,10,2007,ConLI,Normal,371864
1487,120,RL,131.0,5304,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Feedr,Norm,1Fam,2Story,6,3,1876,1987,Gable,CompShg,Stone,HdBoard,BrkFace,150.45225484473326,TA,TA,PConc,TA,Gd,Av,ALQ,1177.0019882588208,Unf,12.572018822823104,1282.5900963919912,2472.164103473635,GasA,Gd,Y,SBrkr,1108,1064,40,2212,0,0,1,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,,RFn,2,360.6032589730926,NA,TA,Y,31,45,0,0,23,0,NA,NA,NA,0,6,2010,Con,Abnorml,432867
1488,50,RL,85.0,9099,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Artery,Norm,1Fam,2.5Unf,6,2,1989,1987,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,156.21041261993938,Gd,TA,CBlock,Gd,Gd,Gd,Rec,448.61841267319875,Unf,101.22774489084476,309.3441808145991,859.1903383786427,GasA,Ex,Y,SBrkr,1405,1024,37,2466,1,0,3,0,3,1,Gd,6,Mod,1,TA,Basment,,RFn,2,287.0846081575717,Po,Po,Y,161,147,75,1,108,0,NA,NA,NA,0,5,2007,ConLI,Alloca,380427
1489,160,RM,61.0,4785,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2.5Unf,5,6,2004,1953,Gable,CompShg,Wd Sdng,MetalSd,None,24.52111577520222,TA,Gd,PConc,TA,TA,Mn,Unf,525.733137696854,BLQ,253.20698687352464,2500.0,3278.9401245703784,GasA,Ex,Y,SBrkr,3289,1607,39,4935,2,0,3,0,4,1,Gd,8,Typ,1,Fa,Detchd,,Fin,2,146.93349864002676,Fa,Po,Y,533,129,43,28,0,0,NA,NA,NA,612,3,2008,WD,Normal,548776
1490,150,RH,85.0,3197,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,OldTown,PosN,Norm,1Fam,1.5Fin,7,6,2007,2007,Gable,CompShg,CemntBd,CemntBd,BrkFace,40.07524272555748,TA,TA,BrkTil,Gd,TA,NA,BLQ,2290.730556562206,ALQ,8.685300404396324,168.07396213832686,2467.489819104929,GasA,TA,Y,SBrkr,978,719,0,1697,1,0,3,0,4,1,TA,5,Typ,1,Ex,NA,,RFn,2,395.5671383277953,Ex,Gd,Y,317,168,46,66,333,0,NA,MnWw,NA,791,3,2006,Oth,Partial,387761
1491,40,RL,44.0,3192,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,Veenker,RRAe,Norm,1Fam,2.5Fin,7,6,1911,1975,Hip,CompShg,BrkFace,WdShing,Stone,343.37651347840637,Gd,Fa,CBlock,Gd,Gd,Gd,LwQ,530.4100666107496,Unf,20.279002140396624,660.6616655336379,1211.3507342847843,GasA,Gd,Y,SBrkr,951,859,136,1946,1,0,1,1,3,2,Gd,8,Min1,0,TA,BuiltIn,,RFn,1,86.11022842141398,NA,Gd,P,429,472,0,0,0,207,NA,NA,NA,877,1,2007,WD,Normal,330998
1492,190,RL,76.0,3630,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,SLvl,7,8,2000,1950,Gable,CompShg,Plywood,CemntBd,Stone,113.28409465707554,TA,Gd,PConc,Gd,Fa,No,ALQ,1367.24789425457,Unf,0.35932170863951707,143.00620297685924,1510.6134189400686,GasA,Gd,Y,SBrkr,2408,313,74,2795,1,0,1,2,4,1,Fa,7,Typ,0,Po,2Types,,Fin,1,167.66181770218142,Po,NA,Y,0,198,46,10,44,0,NA,MnPrv,NA,0,5,2010,Oth,Alloca,407093
1493,75,RL,60.0,6359,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,Sawyer,RRAn,Norm,1Fam,SLvl,8,7,1986,1992,Gable,CompShg,Plywood,HdBoard,None,44.747826379125684,Gd,Gd,PConc,Ex,Gd,Av,Unf,1158.1359039958115,LwQ,2.697114353715997,178.92798040593766,1339.7609987554652,GasA,Ex,Y,SBrkr,1992,755,6,2753,0,0,1,1,2,1,TA,6,Typ,1,Gd,Basment,1905.0,NA,1,353.4991339731138,Fa,TA,Y,31,35,469,53,15,244,NA,GdWo,NA,0,6,2008,WD,Partial,417701
1494,80,RL,70.0,6636,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Mitchel,PosA,Norm,1Fam,2Story,8,5,1906,1955,Gable,CompShg,MetalSd,Wd Sdng,None,120.85112383775332,Gd,Fa,CBlock,Ex,Gd,Gd,BLQ,1136.8380822441259,Unf,0.631206455714682,804.0038214109185,1941.473110110759,GasA,Ex,Y,SBrkr,637,760,0,1397,1,0,2,0,3,1,Gd,6,Typ,1,Ex,2Types,1992.0,NA,2,223.13357624997377,Ex,Gd,Y,188,71,0,0,38,28,NA,NA,NA,2452,12,2008,WD,Abnorml,362653
1495,50,RL,112.0,2805,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,Duplex,1.5Unf,10,2,1874,1975,Gable,CompShg,BrkFace,WdShing,BrkFace,19.54498478104849,TA,Gd,CBlock,Gd,TA,Av,Rec,2500.0,Unf,0.20564316338814217,115.02504040196463,2615.230683565353,GasA,TA,Y,SBrkr,1133,978,5,2116,1,0,2,1,3,1,Fa,9,Typ,0,Ex,Detchd,1984.0,RFn,2,173.04037140521115,TA,NA,Y,94,181,81,0,10,0,NA,NA,NA,258,7,2009,ConLw,Partial,433629
1496,60,RL,68.0,3454,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,RRAn,Norm,1Fam,1Story,6,7,1919,1952,Gable,CompShg,WdShing,ImStucc,None,106.42228431379331,Gd,Fa,PConc,Gd,Gd,No,Rec,346.4345046834725,Unf,1.1380208010131796,113.2451544844565,460.8176799689422,GasA,Gd,Y,SBrkr,911,0,0,911,0,0,2,0,3,1,TA,6,Typ,0,TA,Detchd,,Unf,1,263.2506182963367,TA,Gd,Y,442,180,288,0,69,0,NA,NA,NA,750,8,2009,WD,Partial,301232
1497,85,RL,20.0,6636,Pave,NA,Reg,Lvl,AllPub,Inside,Sev,BrkSide,PosN,Norm,1Fam,SFoyer,3,5,2008,1959,Gable,CompShg,CemntBd,BrkComm,BrkFace,1.4978663136501713,TA,Gd,BrkTil,TA,TA,Gd,ALQ,251.30651999850093,Unf,7.32392250695915,1289.7446193276055,1548.3750618330655,GasA,TA,Y,SBrkr,1381,1337,0,2718,3,0,1,0,3,2,TA,12,Typ,0,Ex,Attchd,,Unf,1,156.41736377178063,NA,Po,Y,844,175,90,27,0,0,NA,NA,Shed,432,4,2006,ConLD,Partial,332957
1498,50,RL,71.0,4852,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,PosA,Norm,TwnhsE,1.5Unf,8,8,1959,2001,Gable,CompShg,CBlock,VinylSd,BrkFace,93.93027885186119,Gd,TA,CBlock,Gd,Gd,Av,ALQ,1547.0008772854692,Unf,0.047378277761739515,1520.8514725289444,3067.8997280921753,GasA,Gd,Y,SBrkr,1986,1267,264,3517,0,0,1,0,3,1,Gd,7,Typ,0,Fa,Attchd,1996.0,Unf,1,572.5400860724203,Ex,Po,Y,17,147,48,0,0,95,NA,NA,NA,1501,2,2008,COD,Family,473754
1499,85,RL,66.0,16934,Pave,NA,Reg,Lvl,AllPub,FR2,Mod,Mitchel,RRAe,Norm,1Fam,2Story,6,6,2009,1959,Gable,CompShg,BrkComm,Plywood,None,38.428698025279125,TA,TA,CBlock,Ex,TA,Av,LwQ,609.4372711745036,Unf,14.898640928581163,138.49782803210593,762.8337401351907,GasA,Ex,Y,SBrkr,1488,1984,25,3497,1,0,2,2,3,1,Gd,4,Typ,0,TA,Attchd,1935.0,Unf,2,283.5055246816512,NA,NA,Y,99,120,79,15,35,0,NA,NA,NA,844,1,2006,Oth,Partial,421254
1500,150,RM,45.0,5229,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,StoneBr,Artery,Norm,1Fam,SFoyer,4,4,1918,1991,Gable,CompShg,WdShing,Wd Sdng,None,7.685320073901737,Gd,TA,PConc,TA,TA,Mn,Unf,117.74475026631711,NA,5.482657204687011,91.99145537392359,215.2188628449277,GasA,Ex,Y,SBrkr,2189,1244,0,3433,1,0,3,1,4,1,TA,5,Typ,1,Ex,BuiltIn,1924.0,RFn,5,75.91136261898876,TA,Po,Y,432,496,51,0,326,175,NA,MnPrv,NA,0,8,2006,COD,Abnorml,457810
1501,90,RL,,6134,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,RRAe,Norm,1Fam,2Story,7,5,1973,1970,Gable,CompShg,BrkComm,AsbShng,None,84.47043321094205,Gd,Gd,PConc,Gd,Gd,Mn,LwQ,922.5314596883351,Unf,3.120402808953832,565.344340194236,1490.996202691525,GasA,TA,Y,SBrkr,818,2000,0,2818,1,0,1,0,2,1,Gd,5,Typ,0,Po,BuiltIn,1917.0,Unf,1,266.6728559886219,Gd,TA,Y,708,179,99,27,40,256,NA,MnPrv,NA,265,3,2008,Con,Partial,450054
1502,30,RM,89.0,5494,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,BrkSide,PosA,Norm,1Fam,2Story,7,5,1907,1968,Gable,Tar&Grv,ImStucc,Plywood,None,11.386792299770482,Gd,Gd,PConc,TA,Gd,No,BLQ,517.4939384654331,NA,,259.4347193072284,833.7492515768806,GasA,Gd,Y,FuseA,1536,1021,0,2557,1,0,1,1,2,1,Gd,5,Typ,1,TA,NA,,RFn,2,183.38282890809919,Fa,Gd,Y,244,243,0,7,50,129,NA,NA,NA,1980,6,2007,ConLI,Normal,340456
1503,70,RM,78.0,5172,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Sawyer,PosA,Norm,1Fam,2.5Fin,8,5,2008,1984,Hip,CompShg,BrkFace,Wd Sdng,None,45.01335026969036,Gd,TA,PConc,Gd,TA,No,GLQ,1038.3232265050476,Unf,2.9333025492805946,713.502124170315,1754.7586532246432,GasA,Ex,Y,SBrkr,1654,1139,0,2793,0,0,2,0,3,1,Fa,6,Typ,1,Fa,BuiltIn,2006.0,NA,1,282.7736040564459,Gd,Ex,Y,108,65,130,3,74,0,NA,NA,NA,0,3,2007,Con,Family,420697
1504,40,RL,39.0,1920,Pave,NA,IR1,Low,AllPub,Inside,Gtl,Edwards,RRAn,Norm,2FmCon,2.5Unf,5,3,1874,1980,Gable,CompShg,AsbShng,CBlock,None,8.41973504811457,Gd,TA,CBlock,Gd,Gd,Mn,NA,554.2206131531508,Unf,85.7482209304597,361.7670582020582,1001.7358922856688,GasA,TA,Y,SBrkr,1386,420,0,1806,0,0,2,0,4,1,Gd,8,Maj1,0,TA,Attchd,1932.0,RFn,2,279.1980281564842,Gd,Fa,Y,18,71,500,15,82,207,NA,NA,NA,0,8,2009,COD,Abnorml,295764
1505,60,RL,100.0,5351,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Feedr,Norm,Duplex,1Story,7,7,1983,1978,Gable,CompShg,Stucco,Plywood,None,33.91854730483562,Gd,Gd,CBlock,Ex,TA,Av,GLQ,836.7874052648859,Unf,2.1980595916464907,135.46593846222063,974.451403318753,GasA,Ex,Y,SBrkr,1121,842,0,1963,1,0,2,1,2,1,TA,7,Typ,1,Fa,Basment,,NA,1,699.5837258265661,NA,TA,Y,76,136,183,7,0,233,NA,NA,Shed,2996,1,2006,ConLD,AdjLand,415348
1506,80,RL,79.0,2441,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Feedr,Norm,1Fam,2.5Unf,8,4,1904,2003,Gable,CompShg,ImStucc,Stone,None,93.75586726232716,TA,Fa,BrkTil,Gd,TA,Av,NA,591.0037749801782,Unf,577.4339342651346,1908.1833134065398,3076.6210226518524,GasA,Ex,Y,SBrkr,1198,513,79,1790,0,0,1,0,2,1,Ex,4,Typ,1,Po,Attchd,,RFn,3,427.5128609687404,Fa,Gd,P,1372,198,386,0,0,95,NA,NA,NA,3191,6,2010,WD,Abnorml,437000
1507,85,RL,22.0,4714,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,2,1887,2009,Flat,CompShg,CemntBd,AsbShng,BrkFace,1.5224618816518953,Gd,TA,Wood,Gd,Gd,Mn,GLQ,743.7921325455335,Unf,2.2295085589595502,828.1589078653253,1574.1805489698183,GasA,Gd,N,SBrkr,992,1265,66,2323,0,0,2,1,3,1,TA,6,Typ,3,Po,Detchd,1958.0,NA,2,198.24507777378628,Gd,Po,Y,178,27,0,6,0,118,NA,NA,NA,212,10,2010,COD,Partial,322985
1508,120,RL,80.0,3584,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,SFoyer,8,2,1929,1956,Hip,CompShg,VinylSd,AsbShng,BrkCmn,70.11499336531472,Gd,TA,PConc,Ex,Gd,Gd,ALQ,153.42322900509632,Rec,1.8589532648323324,800.249743525611,955.5319257955397,GasA,Ex,Y,SBrkr,1775,273,489,2537,0,0,1,1,6,1,TA,4,Typ,2,TA,BuiltIn,1901.0,NA,1,312.3653142724294,TA,Fa,N,1500,97,183,0,84,0,NA,GdWo,NA,482,7,2006,ConLw,AdjLand,367776
1509,20,RL,,4088,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1927,1971,Gable,CompShg,WdShing,Stucco,None,,TA,TA,CBlock,Gd,Gd,Mn,NA,1165.4442979714847,Unf,7.139069278571621,505.1456527128529,1677.7290199629092,GasA,Gd,Y,SBrkr,2732,459,55,3246,0,0,2,0,3,1,TA,8,Typ,0,Fa,Detchd,,Unf,2,315.4662640276746,Fa,NA,Y,986,31,32,0,81,92,NA,NA,NA,867,10,2009,ConLD,Alloca,426967
1510,190,FV,57.0,4863,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,RRAn,Norm,1Fam,2.5Unf,6,6,1973,1970,Hip,CompShg,BrkComm,VinylSd,None,568.5320154278661,TA,TA,CBlock,TA,Po,No,BLQ,1190.404377958026,Unf,,361.87239343386483,1807.5428938656135,GasA,Gd,Y,FuseA,1150,943,37,2130,1,0,2,0,3,1,Ex,3,Typ,1,Ex,NA,1960.0,RFn,1,382.0265007284003,TA,NA,Y,666,39,0,5,107,185,NA,NA,NA,99,10,2008,VWD,Family,451477
